Latitude,Longitude,Positive,Negative,Mixed,Neutral,Count,Sentiment
19,96,0.004100681204969685,0.6530188546360781,0.0012008883372800483,0.34167956871291,12,NEGATIVE
19,97,0.004100681204969685,0.6530188546360781,0.0012008883372800483,0.34167956871291,12,NEGATIVE
20,73,0.00820037187077105,0.8456741571426392,0.007275690246994297,0.13884982218345007,3,NEGATIVE
20,74,0.001975287450477481,0.783993661403656,0.0032874445896595716,0.210743710398674,1,NEGATIVE
20,75,0.026194058285909705,0.4607239430770278,0.006721824836859014,0.5063601955771446,8,NEUTRAL
20,76,0.024736000821576454,0.3538157102302648,0.005152290762680423,0.6162959970533848,8,NEUTRAL
20,82,0.01118975318968296,0.02604805678129196,0.00015356336371041834,0.9626086950302124,1,NEUTRAL
20,83,0.01118975318968296,0.02604805678129196,0.00015356336371041834,0.9626086950302124,1,NEUTRAL
20,86,0.036616909436997955,0.17122707111848284,0.008776957746692914,0.7833790706950822,40,NEUTRAL
20,94,0.001689460943453014,0.5137019157409668,0.00010671460040612146,0.4845019280910492,1,NEGATIVE
22,71,0.14616096979007126,0.031915007584029806,0.004022500563587527,0.8179014921188354,5,NEUTRAL
22,72,0.01153703515107433,0.32408832261959714,0.0018627101671881974,0.6625119348367056,3,NEUTRAL
22,73,0.024940826542054612,0.46877042452494305,0.09865945145429578,0.4076293408870697,3,NEGATIVE
22,79,0.012788448327531418,0.5239066279803714,0.005052727387313401,0.4582522213459015,3,NEGATIVE
22,82,0.001133915618993342,0.04388284310698509,0.00030382612021639943,0.9546793699264526,1,NEUTRAL
22,83,0.0021256187465041876,0.0515054352581501,2.5497171009192243e-05,0.9463434815406799,1,NEUTRAL
22,84,0.120423653308535,0.18397960084257647,0.0019406013709613035,0.6936561390757561,4,NEUTRAL
22,85,0.02265099249780178,0.14921893179416656,0.44524379388894886,0.382886266335845,2,MIXED
22,86,0.009824566543102264,0.25091561675071716,0.002436197130009532,0.736823558807373,1,NEUTRAL
22,96,0.08378220898642515,0.5905287639858822,0.0005980977336245511,0.325090932349364,6,NEGATIVE
23,72,0.09022676183958538,0.28798856027424335,0.005842112282061862,0.6159425478428602,40,NEUTRAL
23,73,0.0752652100253305,0.16760634851823675,0.005021889794523126,0.7521065364523631,41,NEUTRAL
23,76,0.12672435946847513,0.2294115689724709,0.041535720870059946,0.6023283339030033,37,NEUTRAL
23,78,0.5777909457683563,0.0037407493218779564,0.0008641202512080781,0.4176042079925537,2,POSITIVE
23,80,0.21634807380056978,0.619817526191279,0.010157367955495525,0.15367701249973229,12,NEGATIVE
23,83,0.04214929354687532,0.48563965161641437,0.02100933816594382,0.4512016475200653,3,NEGATIVE
23,86,0.2863757937448099,0.1431740781008557,0.08820729951730755,0.48224283603485674,8,NEUTRAL
23,88,0.09587198176304809,0.4381204790144693,0.018783704480210873,0.4472238697111607,10,NEUTRAL
23,89,0.06149348662138971,0.3005946686115588,0.019653860786039493,0.618257992900908,34,NEUTRAL
23,90,0.05022249934457553,0.05127218787189728,0.0007670093070070531,0.8977383077144623,6,NEUTRAL
23,92,0.08137778111267835,0.0049345765728503466,0.0006739222808391787,0.9130137264728546,2,NEUTRAL
23,93,0.020324190030805767,0.029175300966016948,7.043515643090359e-05,0.950430154800415,2,NEUTRAL
24,72,0.24665268758932749,0.10894358778993289,0.00926558052500089,0.6351381142934164,3,NEUTRAL
24,78,0.006243790601729415,0.0029906241688877344,4.483909719965595e-06,0.9907611310482025,2,NEUTRAL
24,79,0.4894926227207179,0.004429624299518764,0.0015769423002325311,0.5045007985027041,4,NEUTRAL
24,84,0.006888636446092278,0.01107239761040546,1.0758585631265305e-05,0.9820282012224197,4,NEUTRAL
24,86,0.027705074287950993,0.5436141788959503,0.03249433889868669,0.39618635177612305,2,NEGATIVE
24,87,0.030312332635124523,0.36345061388177174,0.021725986298406497,0.5845110217730204,3,NEUTRAL
24,88,0.15285545587539673,0.46724748611450195,0.07160880416631699,0.30828821659088135,1,NEGATIVE
24,90,0.22561591662233696,0.13277955420004825,0.002823119705287051,0.638781423928837,15,NEUTRAL
24,91,0.10452970504486121,0.0916396966159272,0.0020956728163314554,0.8017349466920282,39,NEUTRAL
24,93,0.05090555176138878,0.124237060546875,0.46212777495384216,0.36272957921028137,1,MIXED
25,73,0.0037157487677177414,0.17799073038622737,0.012459274788852781,0.8058342635631561,2,NEUTRAL
25,76,0.019960835576057434,0.016164984554052353,4.590146636473946e-05,0.9638282656669617,1,NEUTRAL
25,79,0.012043863534927368,0.6518822908401489,0.0005741629283875227,0.3354996144771576,2,NEGATIVE
25,80,0.012043863534927368,0.6518822908401489,0.0005741629283875227,0.3354996144771576,2,NEGATIVE
25,85,0.34943973273038864,0.005451133707538247,0.00018060953152598813,0.6449285596609116,2,NEUTRAL
25,86,0.3885998949408531,0.018000439275056124,0.06080846187251154,0.5325912460684776,2,NEUTRAL
25,87,0.17906225472688675,0.039366818498820066,0.0006776157824788243,0.7808932363986969,2,NEUTRAL
25,88,0.0023195194080471992,0.003565895603969693,9.352099368697964e-06,0.9941052198410034,1,NEUTRAL
25,89,0.07351685985922814,0.19442437589168549,0.001624689088203013,0.7304340600967407,5,NEUTRAL
25,92,0.04043133545201272,0.13875461812131107,0.0017306354573065619,0.8190834000706673,4,NEUTRAL
25,93,0.016471631502589353,0.8109538991807196,0.0017383222664135152,0.17083612428261682,39,NEGATIVE
25,94,0.07653672757442109,0.34823355078697205,0.1027668101596646,0.4724629074335098,2,NEUTRAL
26,69,0.17239176336443052,0.06513827500748448,0.005283448643240263,0.7571864947676659,4,NEUTRAL
26,73,0.20015868094633332,0.15996042128754198,0.09452956741506569,0.5453513325046515,40,NEUTRAL
26,76,0.0013469560071825981,0.0008718500030227005,4.034835910715628e-06,0.9977771639823914,1,NEUTRAL
26,77,0.0013469560071825981,0.0008718500030227005,4.034835910715628e-06,0.9977771639823914,1,NEUTRAL
26,78,0.10802085930481553,0.449848550837487,0.0040357989678341255,0.43809480452910066,8,NEGATIVE
26,81,0.3625015492240588,0.005345399908643837,4.641158375306986e-05,0.632106619887054,3,NEUTRAL
26,82,0.5903204083442688,0.009305234998464584,0.0017779042245820165,0.3985963761806488,40,POSITIVE
26,83,0.11952962663490325,0.10177272723522038,0.016080872670318058,0.7626167595386505,10,NEUTRAL
26,84,0.23917070720926858,0.46585469983983785,0.00026356552552897483,0.29471104592084885,2,NEGATIVE
26,85,0.06836016476154327,0.013320556841790676,4.5469292672351e-05,0.9182738661766052,1,NEUTRAL
26,86,0.11180162749951705,0.3574229038786143,0.0076928393788572675,0.5230826462308565,6,NEUTRAL
26,87,0.5812255144119263,0.001208615954965353,0.00021774180640932173,0.417348176240921,1,POSITIVE
26,88,0.0632755536287732,0.4540937099722214,0.04186197121744044,0.4407687585800886,40,NEGATIVE
26,89,0.020087775448337196,0.08746083329897374,0.0009888426451652777,0.8914625763893127,5,NEUTRAL
26,92,0.06339221892339993,0.11750950488094532,0.006587848462248758,0.812510430533439,40,NEUTRAL
26,93,0.5105688199400902,0.1354349236935377,0.14626127493102103,0.20773502439260483,2,POSITIVE
26,94,0.14838349072831786,0.13336469168199175,0.03731753926983098,0.6809342702229818,9,NEUTRAL
26,97,0.005315487273037434,0.3738231360912323,0.0001346413919236511,0.6207267642021179,1,NEUTRAL
27,69,0.9938417673110962,0.0001468854461563751,1.8232563888886943e-05,0.0059930323623120785,1,POSITIVE
27,76,0.057839403464458886,0.1966282240842702,0.006358625365942316,0.7391737312078476,40,NEUTRAL
27,78,0.2290764362909473,0.23048062010695083,0.000842077780152277,0.5396008590379586,13,NEUTRAL
27,79,0.08733847527764738,0.07748347367160022,0.0034143169465096434,0.831763744354248,5,NEUTRAL
27,81,0.13411505776457489,0.08098615047573629,0.035634848349167844,0.7492639269265864,18,NEUTRAL
27,82,0.048150844406336546,0.09928350790869445,0.002030397521593841,0.8505352884531021,4,NEUTRAL
27,83,0.02228928916156292,0.4602337181568146,0.007377619855105877,0.5100994110107422,1,NEUTRAL
27,85,0.11694271862506866,0.13122664391994476,0.009521915577352047,0.7423087358474731,1,NEUTRAL
27,86,0.053215816617012024,0.7507994174957275,0.049379345029592514,0.1466054618358612,1,NEGATIVE
27,87,0.1542092057534319,0.29896200839939413,0.11136756611504098,0.4354612260562135,40,NEUTRAL
27,89,0.41603135969489813,0.02759329226682894,0.005590198394202162,0.5507851541042328,4,NEUTRAL
27,92,0.00343357608653605,0.8532396554946899,0.004858347587287426,0.13846838474273682,1,NEGATIVE
27,93,0.203196516726166,0.2147540873615071,0.0814062931573322,0.5006430966513498,35,NEUTRAL
27,94,0.22347465125171262,0.2087995411833011,0.07914554131593832,0.48858025835620034,36,NEUTRAL
29,71,0.08685972435133797,0.4985908546618053,0.04312224165602986,0.3714271719966616,7,NEGATIVE
29,76,0.05421048676362261,0.18769456422614894,0.0013901473599560177,0.7567048016935587,16,NEUTRAL
29,77,0.20323194693773985,0.03391373144695535,0.00034884503984358164,0.7625054657459259,5,NEUTRAL
29,78,0.04827940578616108,0.300377630017465,0.00456426760456452,0.6467787176370621,8,NEUTRAL
29,79,0.1178785436290234,0.22619825534810148,0.10256612717629356,0.5533570789711495,34,NEUTRAL
29,80,0.12828597020254368,0.3605448186345812,0.19235085369776547,0.31881836264316615,18,NEGATIVE
30,72,0.0062904697842895985,0.2259715348482132,0.0014709238894283772,0.7662670612335205,1,NEUTRAL
30,75,0.035896789841353895,0.2620734557509422,0.12348693077801727,0.5785428576171399,5,NEUTRAL
30,76,0.014937703497707844,0.4595763683319092,0.0015462648589164019,0.5239397287368774,14,NEUTRAL
30,77,0.07878438476473093,0.4222138919867575,0.010095712437760085,0.48890603333711624,2,NEUTRAL
30,78,0.2597816835182267,0.1719794241767941,0.09787231895174817,0.47036654750506085,33,NEUTRAL
30,80,0.602935791015625,0.0015434029046446085,0.0005823971587233245,0.3949383795261383,1,POSITIVE
30,89,0.020275921866414137,0.906674861907959,0.015466228281638905,0.057582905516028404,2,NEGATIVE
31,72,0.17004124881350435,0.37632164621027187,0.014453571282501798,0.4391835443675518,8,NEUTRAL
31,76,0.04293576462514466,0.36343549251905644,0.004170343209784733,0.5894584239053074,40,NEUTRAL
31,77,0.1238889505068073,0.14623140044204774,0.02874025180137778,0.7011394066852518,40,NEUTRAL
31,81,0.016054853796958923,0.025259945541620255,1.376909676764626e-05,0.9586714506149292,1,NEUTRAL
31,95,0.19621117413043976,0.7019109725952148,0.010478848591446877,0.09139908850193024,1,NEGATIVE
32,71,0.0004757996357511729,0.8932464718818665,8.824377800920047e-06,0.10626890510320663,1,NEGATIVE
32,73,0.000858314975630492,0.9770500659942627,0.0005866969586350024,0.02150493860244751,1,NEGATIVE
32,74,0.03033852137603043,0.7866976101483617,0.004163796402627625,0.17880011527311235,21,NEGATIVE
32,76,0.05762878432869911,0.0002003304980462417,4.200957846478559e-05,0.9421288371086121,1,NEUTRAL
33,72,0.0006097990553826094,0.031840238720178604,0.00017851422308012843,0.9673714637756348,1,NEUTRAL
33,74,0.018398219370283186,0.15213473683356174,0.008940441907465615,0.8205265998840332,7,NEUTRAL
33,75,0.14998329702066257,0.10196708703115291,0.026988239911952407,0.721061379276216,40,NEUTRAL
34,69,0.14038054645061493,0.15284214913845062,0.08598900586366653,0.6207882761955261,1,NEUTRAL
34,72,0.08833552194941464,0.20265099288308588,0.017697787336621095,0.6913156875449679,23,NEUTRAL
34,73,0.10770843397694989,0.22692744994783426,0.0132204665419124,0.6521436348557472,40,NEUTRAL
34,74,0.033128408171857394,0.5291454344987869,0.25470217488570296,0.1830239638996621,3,NEGATIVE
34,75,0.0655512959107,0.263498004990106,0.008759994321769682,0.6621907002292573,40,NEUTRAL
34,78,0.0007176389335654676,0.00022734040976502,3.533687959134113e-06,0.9990513920783997,1,NEUTRAL
