Latitude,Longitude,Positive,Negative,Mixed,Neutral,Count,Sentiment
33,-95,0.05071424366906285,0.5156683805592669,0.018840832597864694,0.4147765644205113,24,NEGATIVE
33,-94,0.15518359404668444,0.23583863759122323,0.030035369947052006,0.5789424027956557,40,NEUTRAL
33,-93,0.03244249946279028,0.45777462762833404,0.019021284584293124,0.49076157233988243,33,NEUTRAL
33,-92,0.1437894073998905,0.11751342583665973,0.006891855486094301,0.731805302365683,40,NEUTRAL
33,-91,0.17561938896930465,0.365205944619245,0.0535795946117206,0.4055950807200538,9,NEUTRAL
33,-90,0.13600308594104718,0.3193659726151964,0.03730041833091491,0.5073305136465933,40,NEUTRAL
33,-89,0.3513585584975469,0.11392592246476044,0.04705427345953063,0.48766123772495323,36,NEUTRAL
33,-88,0.2112457489129156,0.10829887012660037,0.02262740157297003,0.6578279878507601,40,NEUTRAL
33,-87,0.25738009806045736,0.24855975942373335,0.0462182601798304,0.4478418788901763,40,NEUTRAL
33,-86,0.18636248789262028,0.2888055354938842,0.03099024394477965,0.4938417692203075,40,NEUTRAL
33,-85,0.12409733190579572,0.3447062357678078,0.0043013524802518075,0.5268951237201691,40,NEUTRAL
33,-84,0.15195630221351167,0.1363573395363346,0.029183140746374646,0.6825032064458355,40,NEUTRAL
33,-83,0.17485474739805795,0.18153314033024798,0.017961388363778495,0.6256507182377391,40,NEUTRAL
33,-82,0.08916877722658682,0.22437139555440808,0.022299193780338556,0.6641606302000582,40,NEUTRAL
33,-81,0.1852042202760155,0.22404797215354988,0.015725374460835623,0.5750224434663184,39,NEUTRAL
33,-80,0.05123448127997108,0.1904705807537539,0.45792062686086865,0.30037434929981827,40,MIXED
33,-79,0.13269194792184563,0.315437706425191,0.02438778768442274,0.527482561834868,341,NEUTRAL
34,-99,0.14734588869955254,0.39899787765916256,0.0397919235644023,0.4138643122618882,41,NEUTRAL
34,-98,0.14734588869955254,0.39899787765916256,0.0397919235644023,0.4138643122618882,41,NEUTRAL
34,-97,0.16652056519921066,0.30164672164987266,0.03849514782692412,0.49333758106116543,22,NEUTRAL
34,-96,0.20186835000372652,0.2676827661665524,0.007536997632924843,0.5229118932528716,19,NEUTRAL
34,-95,0.16924865445409004,0.18996504055186442,0.013418328354029134,0.6273679605552128,7,NEUTRAL
34,-94,0.005536627897527069,0.8644568026065826,0.01408500870456919,0.11592157697305083,4,NEGATIVE
34,-93,0.12577086155797587,0.23874391852514237,0.021144157772573634,0.6143410598393529,40,NEUTRAL
34,-92,0.030186818304355257,0.22504398701712489,0.029607739345010486,0.71516142077744,20,NEUTRAL
34,-91,0.2903429920079361,0.18327439655058697,0.040610168038298866,0.4857724335161038,32,NEUTRAL
34,-90,0.006274633185239509,0.837968177581206,0.0013538974890252575,0.15440324284136295,40,NEGATIVE
34,-89,0.15061153966817073,0.22996690746949752,0.0044567364479348726,0.6149648169055582,40,NEUTRAL
34,-88,0.13450545951184867,0.18586535715707883,0.0073866871120069275,0.672242500280079,38,NEUTRAL
34,-87,0.11771363206207752,0.21480983824294525,0.07884963198838477,0.5886268805712461,40,NEUTRAL
34,-86,0.12953498567512725,0.24785170633913367,0.035204844677718936,0.5874084565788508,40,NEUTRAL
34,-85,0.08676464650852722,0.3321737751932233,0.005867575277392234,0.5751940164715051,40,NEUTRAL
34,-84,0.08415739970223513,0.31470791279425614,0.005078410756271978,0.5960562899708748,40,NEUTRAL
34,-83,0.1428959339420544,0.22924534923986356,0.02696087613647933,0.6008978435769677,40,NEUTRAL
34,-82,0.08315761868434493,0.11615767184557627,0.013997801671098386,0.7866868998389691,40,NEUTRAL
34,-81,0.2129082023180672,0.14790217179761384,0.03863755746698416,0.6005520691862329,40,NEUTRAL
34,-80,0.23318206817493775,0.1572795136606146,0.011054655337113672,0.5984837538984721,40,NEUTRAL
34,-79,0.13604702671873384,0.15424140333634567,0.038544619249648804,0.6711669457959942,40,NEUTRAL
34,-78,0.13822070446925258,0.2835781377571383,0.027469970421309012,0.5507311867904994,528,NEUTRAL
35,-99,0.1422712363782921,0.5157669956795872,0.0392368866865354,0.3027248738566414,40,NEGATIVE
35,-98,0.1300801058023353,0.3946139346444397,0.028285816888978844,0.44702013849746436,40,NEUTRAL
35,-97,0.20623560291714965,0.24629399561454193,0.010461041228904833,0.5370093717472628,40,NEUTRAL
35,-96,0.3490353839264976,0.13645823254450484,0.005725252037235704,0.5087811334265603,9,NEUTRAL
35,-95,0.455071226489963,0.3255776747994657,0.004676938177518812,0.21467414366946155,7,POSITIVE
35,-94,0.1829728469084431,0.45211656286563895,0.014520888475999527,0.35038970308960415,36,NEGATIVE
35,-93,0.05587498092208989,0.4641282364493236,0.022800482439561166,0.45719629283994434,40,NEGATIVE
35,-92,0.09952663927979302,0.33623835107428024,0.03502140470875474,0.5292136050760746,40,NEUTRAL
35,-91,0.09072815225226805,0.3314259859422843,0.0004521664692826259,0.5773936795691649,3,NEUTRAL
35,-90,0.0645244732775609,0.34093184435041624,0.013222311135149312,0.5813213678891771,40,NEUTRAL
35,-89,0.12130527525150683,0.5411809259327128,0.01624773284361254,0.3212660665623844,40,NEGATIVE
35,-88,0.10832213116955244,0.23571000556985383,0.04272280717641479,0.6132450412726029,40,NEUTRAL
35,-87,0.12108982141762681,0.20955901158231427,0.014672434151589187,0.6546787209692411,40,NEUTRAL
35,-86,0.08209617471155257,0.16464143024178413,0.033855421785516135,0.7194069761496323,39,NEUTRAL
35,-85,0.053900711924936145,0.17126360011155692,0.04196472100631628,0.7328709703989518,39,NEUTRAL
35,-84,0.11823484254062115,0.3137073206129454,0.04984364827619321,0.5182141896878039,31,NEUTRAL
35,-83,0.1836981917847879,0.12264362256755704,0.011863175924349888,0.6817950169555843,40,NEUTRAL
35,-82,0.14421111262781777,0.12828845071635442,0.04959388027052682,0.6779065579059533,40,NEUTRAL
35,-81,0.19472016498402808,0.1868635585087759,0.01414698067385416,0.6042692967806943,40,NEUTRAL
35,-80,0.2445394473531786,0.2566747455765787,0.01906193222339425,0.4797238746510917,38,NEUTRAL
35,-79,0.30774432600737783,0.14261398061335057,0.009466832023412053,0.5401748677017167,40,NEUTRAL
35,-78,0.28338090060166116,0.12073826698225833,0.01893814233249618,0.5769426777889396,31,NEUTRAL
35,-77,0.11481085372215602,0.2210648586442403,0.011727004876712499,0.6523972850292921,40,NEUTRAL
35,-76,0.14668524667637964,0.24332024900737975,0.027551951219979158,0.5824425542263549,555,NEUTRAL
37,-99,0.0192875643260777,0.030263183638453484,2.029534653047449e-05,0.9504289329051971,2,NEUTRAL
37,-98,0.030061171390116215,0.38244589492678643,0.12387387006074277,0.4636190354824066,5,NEUTRAL
37,-97,0.03214384423336014,0.5552511689650904,0.01921583897092205,0.39338916664322215,6,NEGATIVE
37,-96,0.22620096008604912,0.22060408042521243,0.021165280187126295,0.532029678730075,34,NEUTRAL
37,-95,0.15626882318853555,0.1332404491728924,0.0071767628309410214,0.7033139682398775,39,NEUTRAL
37,-94,0.1735728508744311,0.2047002607596835,0.0061724639395740665,0.6155544284205788,39,NEUTRAL
37,-93,0.20634901446173898,0.16697841296336263,0.012812047068769062,0.6138605078216642,40,NEUTRAL
37,-92,0.020548433938529342,0.34017827899697295,0.030572719815154414,0.608700554817915,8,NEUTRAL
37,-91,0.015160208354548862,0.41342234052717686,0.06742332481856768,0.5039941035211086,6,NEUTRAL
37,-90,0.06521378014876973,0.3550687599545199,0.03912991384983684,0.54058754889993,40,NEUTRAL
37,-89,0.07035616309731267,0.21977553157121293,0.04752063364684318,0.662347669666633,40,NEUTRAL
37,-88,0.11604078615782783,0.144291279994286,0.023327424906096895,0.7163405081955716,40,NEUTRAL
37,-87,0.1645152696990408,0.20322024559791316,0.01575812219571162,0.6165063482127152,40,NEUTRAL
37,-86,0.1782678276867955,0.14247904817239032,0.031169257375904636,0.6480838629999198,40,NEUTRAL
37,-85,0.13900984017163864,0.30385089071314725,0.013348988742518487,0.5437902687117457,40,NEUTRAL
37,-84,0.1012548394225096,0.276832658067668,0.010875708179163177,0.6110367885050483,39,NEUTRAL
37,-83,0.24997489973902703,0.125250028190203,0.05393114458547643,0.5708438985049724,40,NEUTRAL
37,-82,0.1805156928647193,0.2618167206139333,0.014761225967527025,0.5429063545074314,40,NEUTRAL
37,-81,0.17543138908367836,0.21746668183950532,0.028683217246657476,0.5784187182318419,40,NEUTRAL
37,-80,0.10593188596249092,0.14554501692555277,0.035837133688505676,0.7126859645359218,40,NEUTRAL
37,-79,0.0895315724570537,0.2121776906609739,0.004966456828492482,0.6933242713217623,40,NEUTRAL
37,-78,0.06858056545024738,0.19673429582926474,0.009067534024825363,0.7256175964139402,40,NEUTRAL
37,-77,0.27865395912667734,0.11387583853575052,0.006320114849086167,0.6011501146713272,40,NEUTRAL
37,-76,0.1507440471157602,0.3000599532591878,0.02071763803627439,0.5284783547462135,355,NEUTRAL
38,-99,0.5792701192694949,0.0880469462263136,0.1227562350061362,0.20992669265251607,8,POSITIVE
38,-98,0.09788430055828187,0.13356155763628114,0.003403980767651429,0.7651501446962357,29,NEUTRAL
38,-97,0.22718137739720987,0.16707854498363303,0.008488483725250262,0.5972515977220609,40,NEUTRAL
38,-96,0.13739270184721267,0.2680215612552794,0.07950998744282904,0.5150757410696575,7,NEUTRAL
38,-95,0.20471689312253147,0.21828824776312103,0.018610027344402626,0.5583848295733332,40,NEUTRAL
38,-94,0.19057692370406584,0.19870071858895244,0.014518752741696516,0.596203607879579,40,NEUTRAL
38,-93,0.23922919138276483,0.22383891422650776,0.019000508525209625,0.5179313884000294,40,NEUTRAL
38,-92,0.05283466738765128,0.14699303321540355,0.011208672542556997,0.7889636050909757,40,NEUTRAL
38,-91,0.02435901293938514,0.13298980220679368,0.00612486607315077,0.8365262979641557,32,NEUTRAL
38,-90,0.10891693766804084,0.33319226988854045,0.02550961314899028,0.5323811810025397,34,NEUTRAL
38,-89,0.13330215686983138,0.2645213992804202,0.03256758036770861,0.5696088537253672,40,NEUTRAL
38,-88,0.12840326212899528,0.25135062786685014,0.019470780777032813,0.6007753499783576,40,NEUTRAL
38,-87,0.17836874736385652,0.27627927796675067,0.004839700294087379,0.5405122790951282,40,NEUTRAL
38,-86,0.05297285332344472,0.16112817452449235,0.012772941737705424,0.7731260071508587,40,NEUTRAL
38,-85,0.40074415153358134,0.16647413322934881,0.021253216927789254,0.41152851537335666,40,NEUTRAL
38,-84,0.3093506374803837,0.1734167796181282,0.03665540926267567,0.4805771801969968,40,NEUTRAL
38,-83,0.13815889833818396,0.3922681641561212,0.042113968824594394,0.42745898086933365,36,NEUTRAL
38,-82,0.07270340983232018,0.11549439238733612,0.02395932756990078,0.7878428712458116,40,NEUTRAL
38,-81,0.12579809291606867,0.2694996169953619,0.03293380745519339,0.5717684874115022,38,NEUTRAL
38,-80,0.20432028193899895,0.3418029550992287,0.012150167586105454,0.44172660768963395,40,NEUTRAL
38,-79,0.19309566970914602,0.2487968442019337,0.008770522295282034,0.5493369654868729,40,NEUTRAL
38,-78,0.17898654789314605,0.295907193959647,0.04465982805398312,0.48044643840985374,40,NEUTRAL
38,-77,0.10718554985942319,0.11968981362879276,0.014363247465735186,0.7587613958865405,40,NEUTRAL
38,-76,0.10718554985942319,0.11968981362879276,0.014363247465735186,0.7587613958865405,40,NEUTRAL
38,-75,0.042809895717073235,0.15169632359757088,0.002756826333143181,0.8027369637042284,40,NEUTRAL
38,-71,0.1282246709914687,0.2580942057731715,0.029961909848609147,0.5837192020280004,468,NEUTRAL
39,-99,0.016152870301580566,0.36377687997512775,0.0054379387018508914,0.6146323310041969,11,NEUTRAL
39,-98,0.08532346585040311,0.36470313440077007,0.01571664242631717,0.5342567847692408,12,NEUTRAL
39,-97,0.29881458115705756,0.19535142909908246,0.014455399712005601,0.4913785929020378,40,NEUTRAL
39,-96,0.3410304601857206,0.16746246576540216,0.023687845647873473,0.4678192290171864,40,NEUTRAL
39,-95,0.18174618260505107,0.36769222473398816,0.06220378561455128,0.3883578119059213,39,NEUTRAL
39,-94,0.19161283876670304,0.28390915255180227,0.050833382912024286,0.4736446346413638,38,NEUTRAL
39,-93,0.11221063011616934,0.09831505680540431,0.014541916656435205,0.7749323798343539,40,NEUTRAL
39,-92,0.03505929745733738,0.3276637396091246,0.022825822029096797,0.6144511476159096,40,NEUTRAL
39,-91,0.21730154842953198,0.2355652722874177,0.021642562742218777,0.5254906234331429,34,NEUTRAL
39,-90,0.09724538204754936,0.3267198961810209,0.010396420814822704,0.5656383046763949,40,NEUTRAL
39,-89,0.048318666097027466,0.42246139363403645,0.00566580788489983,0.5235541557463316,26,NEUTRAL
39,-88,0.015001766540808602,0.7038994989692583,0.009611574064030038,0.2714871935546398,40,NEGATIVE
39,-87,0.15187762196874247,0.09556635203771294,0.013049701615818777,0.7395063254982233,40,NEUTRAL
39,-86,0.15815981732448564,0.1021329082774173,0.02007231757077079,0.7196349520236254,40,NEUTRAL
39,-85,0.14262942756540725,0.21592681680122042,0.02660632761242141,0.6148374401964247,40,NEUTRAL
39,-84,0.16413378716242732,0.26266601568822806,0.0020489984784944682,0.5711512153968215,40,NEUTRAL
39,-83,0.09825600794283673,0.3416214940685007,0.017752540695572572,0.5423699580378046,38,NEUTRAL
39,-82,0.16249249216925818,0.15849018432854792,0.04071585738365684,0.6383014650142286,40,NEUTRAL
39,-81,0.081144274579576,0.25140731862987964,0.07336229929907088,0.5940860923952781,26,NEUTRAL
39,-80,0.16766014608729166,0.21902082280703325,0.04334242632561427,0.5699766071047634,40,NEUTRAL
39,-79,0.1792686743894592,0.25488202623328104,0.048471213829122915,0.5173780779354274,40,NEUTRAL
39,-78,0.1866796844644854,0.33823271250226894,0.010434219695525826,0.46465339271638256,39,NEUTRAL
39,-77,0.07585309775022324,0.27086853290202273,0.04801113147459546,0.6052672461140901,40,NEUTRAL
39,-76,0.13290586028597318,0.22910885306628187,0.005434848585969121,0.6325504354783333,40,NEUTRAL
39,-75,0.16068613906099927,0.18621243142297317,0.004527740323032959,0.6485736841335893,40,NEUTRAL
39,-74,0.13858455886394713,0.3224613824325937,0.028275123129841824,0.5106789290627864,494,NEUTRAL
41,-99,0.16058688293796877,0.22347648189015673,0.012034183808771104,0.6039024494821206,40,NEUTRAL
41,-98,0.20299794671009294,0.21240698152969345,0.017146995096118188,0.567448072868865,40,NEUTRAL
41,-97,0.2037630421378708,0.23022027319930202,0.05192137097194518,0.514095293963328,40,NEUTRAL
41,-96,0.11545195732323918,0.32043804434670164,0.03262053596706664,0.5314894566778093,40,NEUTRAL
41,-95,0.04053155428118771,0.2828151331810659,0.0018373729579934661,0.6748159239068627,40,NEUTRAL
41,-94,0.25419446187359945,0.14912822167155224,0.019101000946453235,0.5775763152965477,14,NEUTRAL
41,-93,0.09977004103447226,0.19670480631843515,0.05476870997213981,0.6487564631653103,22,NEUTRAL
41,-92,0.22466836417359964,0.03179624950696182,0.00017708599833505495,0.7433583141703691,7,NEUTRAL
41,-91,0.08532148303274881,0.19069920181282213,0.04625900892899608,0.6777202890953049,40,NEUTRAL
41,-90,0.06446922873874428,0.21350405670382316,0.008381895855461608,0.7136448233388364,40,NEUTRAL
41,-89,0.07365535889912281,0.2255093552870676,0.018431959489612383,0.6824033170938492,40,NEUTRAL
41,-88,0.043422408401966095,0.00453109759837389,0.0005877509829588234,0.9514586925506592,40,NEUTRAL
41,-87,0.08648653312993701,0.2331525250650884,0.047823179972442634,0.6325377560453489,40,NEUTRAL
41,-86,0.037934641308675056,0.2858892793243285,0.01961995982510416,0.6565561281517148,40,NEUTRAL
41,-85,0.03489263728260994,0.2902730267189327,0.003509908007458762,0.6713244442827999,40,NEUTRAL
41,-84,0.10977911817608402,0.5013830835188855,0.011377837496456777,0.3774599723983556,40,NEGATIVE
41,-83,0.2803467022255063,0.18295884363542428,0.01585834210673056,0.5208361241733656,40,NEUTRAL
41,-82,0.1861346111902094,0.34176362007810895,0.03559932162538644,0.43650245590833947,40,NEUTRAL
41,-81,0.09258754913607845,0.28466560899760224,0.043325469831086136,0.579421367123723,40,NEUTRAL
41,-80,0.14287441940978168,0.34106519370980093,0.041867985274325295,0.4741924055153504,40,NEUTRAL
41,-79,0.18780522824843124,0.2949244402718313,0.007112919704515411,0.5101574094933939,29,NEUTRAL
41,-78,0.2696810171037214,0.19331875378472768,0.09021908402804145,0.4467811448082916,38,NEUTRAL
41,-77,0.1952961407492694,0.19957446052430897,0.03050539579338647,0.574624007428065,40,NEUTRAL
41,-76,0.07818301119712284,0.4328624128934785,0.01853451150305495,0.47042004733035964,36,NEUTRAL
41,-75,0.13191339972185875,0.18625522327997981,0.013597850229577007,0.6682335307191619,34,NEUTRAL
41,-74,0.07322168796672486,0.40019255025727035,0.005030776827925365,0.5215550113236531,40,NEUTRAL
41,-73,0.0431201885570772,0.2100700837429031,0.011374109564167156,0.735435608588159,40,NEUTRAL
41,-72,0.09896174110181163,0.32704614325848524,0.100970218304019,0.47302188170142473,40,NEUTRAL
41,-71,0.09468819132786668,0.22294881515828363,0.02321500012696412,0.6591479895829673,147,NEUTRAL
42,-99,0.09739553711066644,0.12204493892689545,0.007324329596788933,0.7732351919015249,6,NEUTRAL
42,-98,0.2765270173549652,0.060225751250982285,0.0004439260810613632,0.6628034114837646,1,NEUTRAL
42,-97,0.0950481987092644,0.1957645583509778,0.00023743756294910176,0.7089498142401377,3,NEUTRAL
42,-96,0.07836145476903766,0.3524361529998714,0.0019952636278048885,0.5672071473672986,8,NEUTRAL
42,-95,0.007986245219529207,0.04838038936057793,0.001599852364441696,0.9420335377965655,7,NEUTRAL
42,-94,0.1397445372385846,0.21440566956225665,0.03206894894250354,0.6137808681931347,40,NEUTRAL
42,-93,0.1946485917767859,0.24053289177900297,0.02898202728117667,0.5358364779967815,40,NEUTRAL
42,-92,0.09461037276050774,0.16242378951974387,0.024701253775776876,0.718264579528477,40,NEUTRAL
42,-91,0.09013764712581178,0.17385561261780821,0.01323314044699373,0.7227736095781438,40,NEUTRAL
42,-90,0.057303652150259385,0.18642693499764548,0.06357302160084397,0.6926963723682124,29,NEUTRAL
42,-89,0.09826025785805541,0.22765342191705712,0.014971708513837712,0.6591146160848439,40,NEUTRAL
42,-88,0.11737862628069706,0.28432237994147724,0.03832798856192312,0.5599710026523098,40,NEUTRAL
42,-87,0.10857196754805046,0.32868124909582547,0.040734521189688164,0.5220122630242259,40,NEUTRAL
42,-86,0.28917939002712956,0.20218984524071856,0.022156068070603396,0.48647469795541837,40,NEUTRAL
42,-85,0.14699967995111365,0.27731991936816486,0.045952035920004165,0.5297283791005611,40,NEUTRAL
42,-84,0.22245327053096844,0.2205472786386963,0.008566463491388277,0.5484329986386001,40,NEUTRAL
42,-83,0.1054724929650547,0.23247822361445286,0.002712838156912767,0.6593364462256431,40,NEUTRAL
42,-82,0.08082446744047048,0.19154219851516247,0.011808945744417088,0.715824385830274,40,NEUTRAL
42,-81,0.2996152090810938,0.22480600419366964,0.01638154347267573,0.4591972413065378,40,NEUTRAL
42,-80,0.17894871837888787,0.18152702816050806,0.026719233033350064,0.6128050233375688,40,NEUTRAL
42,-79,0.0777711342117982,0.28916155756960504,0.004182166685814082,0.6288851440884173,40,NEUTRAL
42,-78,0.08229804413276724,0.141841888630006,0.03223265703392144,0.7436274497820705,40,NEUTRAL
42,-77,0.07595303771959153,0.22927167559755618,0.0412973536285449,0.6534779372799676,40,NEUTRAL
42,-76,0.05032663782476447,0.2891790713532828,0.014351127201837243,0.6461431694682688,40,NEUTRAL
42,-75,0.1710281939677094,0.2358473613000033,0.028883319445844206,0.5642411232185669,39,NEUTRAL
42,-74,0.018352829133800697,0.3251622294774279,0.03673537237000346,0.6197495392523706,40,NEUTRAL
42,-73,0.17241927706927526,0.13669512523629238,0.008510293879089659,0.6823752863332629,40,NEUTRAL
42,-72,0.22365440183299748,0.11663698696672024,0.011201117170546442,0.6485075028095808,36,NEUTRAL
42,-71,0.16087500108031755,0.29894696010210897,0.04237778380728485,0.49780025560943575,273,NEUTRAL
43,-98,0.04521886576912948,0.04781492694201006,0.006536915489505191,0.9004292716272175,32,NEUTRAL
43,-97,0.23595090891996567,0.40033437752969225,0.019739281095098704,0.3439754511822354,11,NEGATIVE
43,-96,0.08601385611109436,0.1808209278387949,0.01490553061648825,0.7182596772909164,8,NEUTRAL
43,-95,0.06641943465583608,0.2618224712845404,0.0123993536308717,0.6593587304465472,40,NEUTRAL
43,-94,0.25350099132836995,0.1489690544185578,0.033101260537608014,0.5644286945462227,7,NEUTRAL
